date,actual_revenue,year,month,day,dayofweek,is_weekend,quarter,dayofyear,week,sin_year_1,cos_year_1,sin_year_2,cos_year_2,is_holiday,is_promo_active,CPI,inflation_factor,actual_revenue_lag1,actual_revenue_lag7,actual_revenue_lag14,actual_revenue_lag30,revenue_diff_lag1_lag7,revenue_roll_mean_7_lag1,revenue_roll_std_7_lag1,revenue_roll_mean_14_lag1,revenue_roll_mean_30_lag1,revenue_ewma_7_lag1,revenue_ewma_30_lag1,sessions_roll_30_lag1
2016-12-12,2798316.1059659696,2016,12,12,0,0,4,347,50,-0.30881248126625377,0.9511229423235357,-0.587437271616382,0.8092697028283593,0,1,92.86,0.9286,2458178.33297437,1658657.135472755,4486837.413923369,4389972.315164599,799521.1975016152,2119975.700439987,324128.26301465835,2341191.972812261,2825917.683085009,2232888.5959562995,2751868.6778134885,15319.266666666666
2016-12-13,3294102.356235193,2016,12,13,1,0,4,348,50,-0.29240597695107734,0.9562942772197719,-0.5592523247663436,0.828997489286572,0,1,92.86,0.9286,2798316.1059659696,2244526.8059444325,4249788.390717755,4434150.599028605,553789.3000215371,2282784.12479616,339641.868101725,2220583.307958161,2772862.4761117217,2374245.473458717,2754865.2860813905,15300.233333333334
2016-12-14,2405974.1977169937,2016,12,14,2,0,4,349,50,-0.27591294500296043,0.9611826292540837,-0.5304054598463659,0.8477440935595867,0,1,92.86,0.9286,3294102.356235193,1981018.729269869,3309562.4565569335,5811726.033459252,1313083.6269653242,2432723.4891234115,509258.91309120844,2152320.0197808356,2734860.8680186076,2604209.694152836,2789654.77447841,15335.4
2016-12-15,2332200.198147751,2016,12,15,3,0,4,350,50,-0.2593382659754056,0.9657865518844574,-0.5009308193361626,0.8654873276017395,0,1,92.86,0.9286,2405974.1977169937,1788110.566444109,2031938.8498815421,4390018.121964384,617863.6312728848,2493431.413187287,470274.3903978519,2087778.001292268,2621335.8068271996,2554650.8200438754,2764901.1888808995,15248.466666666667
2016-12-16,2280122.0934740473,2016,12,16,4,0,4,351,50,-0.2426868445825954,0.9701046827361175,-0.4708632887360563,0.8822061909330864,0,1,92.86,0.9286,2332200.198147751,2199684.626319191,781885.6256730563,2877770.7933081486,132515.57182855997,2571158.503430664,368142.97891198425,2109225.24045414,2552741.8760333117,2499038.164569844,2736984.9959303737,15231.3
2016-12-17,2789689.924617704,2016,12,17,5,1,4,352,50,-0.22596360824801906,0.974135744004672,-0.4402384552773285,0.8978808954950716,0,1,92.86,0.9286,2280122.0934740473,2509653.7066551805,1149162.2227008406,3511859.1689152727,-229531.6131811333,2582649.570167072,355659.1429477954,2216242.131011354,2532820.2527055084,2444309.1467958945,2707509.969965449,15264.133333333333
2016-12-18,2818375.5330605214,2016,12,18,6,1,4,353,50,-0.20917350564635637,0.9778785428342386,-0.40909256580197667,0.9124928890712274,0,1,92.86,0.9286,2789689.924617704,2458178.33297437,1927682.7568382518,2833095.1948192124,331511.5916433339,2622654.744161718,361776.8581208986,2333422.681148273,2508747.944562256,2530654.3412513467,2712811.9025236587,15300.066666666668
2016-12-19,3562624.46693948,2016,12,19,0,0,4,354,51,-0.19232150523909483,0.9813319716704275,-0.3774624838618108,0.9260248772451376,0,1,92.86,0.9286,2818375.5330605214,2798316.1059659696,1658657.135472755,2903355.682676739,20059.427094551735,2674111.487031169,360095.9439496538,2397043.593735577,2508257.2891702997,2602584.63920364,2719622.459332489,15308.233333333334
2016-12-20,3699116.3385741995,2016,12,20,1,0,4,355,51,-0.17541259380427843,0.9844950085880858,-0.345385646087603,0.9384608438697104,0,1,92.86,0.9286,3562624.46693948,3294102.356235193,2244526.8059444325,2279344.4705882347,268522.11070428696,2783298.3957416704,494737.40407723613,2533041.2602689154,2530232.9153123912,2842594.5961376,2774009.685629714,15379.933333333332
2016-12-21,3687077.828989878,2016,12,21,2,0,4,356,51,-0.15845177496083632,0.9873667175937016,-0.3129000178799537,0.949786070023521,0,1,92.86,0.9286,3699116.3385741995,2405974.1977169937,1981018.729269869,2652147.8899082574,1293142.1408572057,2841157.536075814,580654.6092522359,2636940.5125996126,2577558.644245256,3056725.0317467498,2833693.9858196806,15485.533333333333
2016-12-22,2685663.993107905,2016,12,22,3,0,4,357,51,-0.14144406768794202,0.9899462489023779,-0.2800440484743445,0.9599871514317777,0,1,92.86,0.9286,3687077.828989878,2332200.198147751,1788110.566444109,2550503.779816514,1354877.630842127,3024172.3405433693,621113.8281176594,2758801.8768653274,2612056.3088813103,3214313.231057532,2888751.007959693,15454.233333333334
2016-12-23,2154467.77514538,2016,12,23,4,0,4,358,51,-0.12439450483979998,0.9922328391893008,-0.2468566254334839,0.9690520143313219,0,1,92.86,0.9286,2685663.993107905,2280122.0934740473,2199684.626319191,1537947.3890987586,405541.8996338579,3074667.1683948194,567539.8204571969,2822912.8359127417,2616561.649324357,3082150.921570125,2875648.6199047393,15526.233333333334
2016-12-24,1752375.179840619,2016,12,24,5,1,4,359,51,-0.10730813165636247,0.9942258118156161,-0.21337702862092797,0.9769699297608415,0,1,92.86,0.9286,2154467.77514538,2789689.924617704,2509653.7066551805,1461881.1440906634,-635222.1494723242,3056716.551490724,598027.0564604691,2819683.060828898,2637112.3288592445,2850230.1349639385,2829120.8234686516,15588.933333333332
2016-12-25,3005280.1550721526,2016,12,25,6,1,4,360,51,-0.09019000427034513,0.9959245770286599,-0.179644883710313,0.9837315262594303,0,1,92.86,0.9286,1752375.179840619,2818375.5330605214,2458178.33297437,2861986.348623853,-1066000.3532199024,2908528.730808283,776971.035978951,2765591.7374850004,2646795.4633842423,2575766.3961831084,2759653.3625894235,15529.133333333333
2016-12-26,3307826.5604135264,2016,12,26,0,0,4,361,52,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,0,1,92.86,0.9286,3005280.1550721526,3562624.46693948,2798316.1059659696,2929038.0053966534,-557344.3118673274,2935229.391095659,776567.952244114,2804670.439063414,2651571.923599186,2683144.8359053694,2775500.2524270187,15709.766666666666
2016-12-27,5034900.366142581,2016,12,27,1,0,4,362,52,-0.05587875690537313,0.9984375616565666,-0.11158289958600157,0.9937551290534204,0,1,92.86,0.9286,3307826.5604135264,3699116.3385741995,3294102.356235193,4576045.936319479,-391289.7781606731,2898829.6901633805,747693.8108288479,2841064.042952525,2664198.208766415,2839315.2670324086,2809843.8852003417,15751.9
2016-12-28,6508170.7688994175,2016,12,28,2,0,4,363,52,-0.03869579017652689,0.9992510374388481,-0.07733361695682096,0.9970052716452285,0,1,92.86,0.9286,5034900.366142581,3687077.828989878,2405974.1977169937,4486837.413923369,1347822.5371527034,3089655.9798160056,1081797.3248184498,2965406.75794591,2679493.3564271852,3388211.541809952,2953395.916228873,15843.7
2016-12-29,6830190.463062675,2016,12,29,3,0,4,364,52,-0.021501372740813793,0.999768818762748,-0.04299280405372191,0.9990753819405211,0,1,92.86,0.9286,6508170.7688994175,2685663.993107905,2332200.198147751,4249788.390717755,3822506.7757915123,3492669.25694594,1693817.4487636308,3258420.798744654,2746871.1349263866,4168201.348582318,3182736.229304392,15858.366666666667
2016-12-30,5061627.15701056,2016,12,30,4,0,4,365,52,-0.004300592702981974,0.9999907524084426,-0.008601105865714402,0.9999630098048061,0,1,92.86,0.9286,6830190.463062675,2154467.77514538,2280122.0934740473,3309562.4565569335,4675722.687917295,4084744.4669394786,2051342.0088570993,3579705.817667149,2832884.5373378843,4833698.627202407,3418055.857288797,15893.233333333334
2016-12-31,4412087.770837816,2016,12,31,5,1,4,366,52,0.012901459949419653,0.9999167727021953,0.02580077239154065,0.9996671046623471,0,1,92.86,0.9286,5061627.15701056,1752375.179840619,2789689.924617704,2031938.8498815421,3309251.977169941,4500052.950063077,1882772.2447677758,3778384.7507768995,2891286.694019672,4890680.759654446,3524092.7153353626,15901.633333333333
2017-01-01,3697341.706689537,2017,1,1,6,1,1,1,52,0.017201575418260506,0.9998520419557735,0.03439806061360801,0.9994082116062598,1,1,93.28,0.9328,4412087.770837816,3005280.1550721526,2818375.5330605214,781885.6256730563,1406807.6157656638,4880011.891634105,1455816.5587755467,3894270.311221194,2970624.9913848806,4771032.512450288,3581382.7189161656,15901.733333333334
2017-01-02,1872914.4661234992,2017,1,2,0,0,1,2,1,0.03439806061360801,0.9994082116062598,0.06875540848113941,0.9976335468520451,1,1,93.28,0.9328,3697341.706689537,3307826.5604135264,3562624.46693948,1149162.2227008406,389515.14627601067,4978877.827579445,1324894.932065826,3957053.6093375525,3067806.860752097,4502609.8110101,3588863.943933802,15754.433333333332
2017-01-03,2028128.1196397939,2017,1,3,1,0,1,3,1,0.051584366869408364,0.9986686402879997,0.10303137904317879,0.9946781061893646,0,0,93.28,0.9328,1872914.4661234992,5034900.366142581,3699116.3385741995,1927682.7568382518,-3161985.9000190822,4773890.385538013,1687825.8496030373,3836360.037850696,3091931.9355328525,3845185.9747884497,3478157.526010557,15589.233333333334
2017-01-04,908518.7392795885,2017,1,4,2,0,1,4,1,0.06875540848113941,0.9976335468520451,0.13718540405660057,0.9905453876091833,0,0,93.28,0.9328,2028128.1196397939,6508170.7688994175,3687077.828989878,1658657.135472755,-4480042.649259623,4344351.4931804715,1969437.1100245167,3717003.736498239,3095280.1142929033,3390921.5110012856,3384607.241728572,15366.033333333333
2017-01-05,1569935.162950257,2017,1,5,3,0,1,5,1,0.08590610426133272,0.9963032375991965,0.17117705961019986,0.985240282501282,0,0,93.28,0.9328,908518.7392795885,6830190.463062675,2685663.993107905,2244526.8059444325,-5921671.723783086,3544401.203234781,2078279.9286976908,3518535.230090361,3070275.501086465,2770320.818070861,3224859.5964092826,15253.933333333332
2017-01-06,2477968.739279588,2017,1,6,4,0,1,6,1,0.10303137904317879,0.9946781061893646,0.20496611396949532,0.9787690698649216,0,0,93.28,0.9328,1569935.162950257,5061627.15701056,2154467.77514538,1981018.729269869,-3491691.994060303,2792936.160361579,1584544.7233500793,3438840.313650529,3047789.1129866587,2470224.40429071,3118090.2781216037,15120.1
2017-01-07,2303425.6539451117,2017,1,7,5,1,1,7,1,0.1201261651823505,0.9927586335250793,0.23851257519407648,0.9711394088771653,0,0,93.28,0.9328,2477968.739279588,4412087.770837816,1752375.179840619,1788110.566444109,-1934119.0315582282,2423842.100685726,1229046.0084709523,3461947.525374401,3064354.113320316,2472160.4880379294,3076792.1143253446,15031.7
2017-01-08,3117247.3198970854,2017,1,8,6,1,1,8,1,0.13718540405660057,0.9905453876091833,0.2717767384711357,0.9623603298276545,0,0,93.28,0.9328,2303425.6539451117,3697341.706689537,3005280.1550721526,2199684.626319191,-1393916.0527444254,2122604.655415339,865014.0492468046,3501308.2735247216,3081531.282903683,2429976.779514725,3026897.503978233,14888.1
2017-01-09,3684837.1783876503,2017,1,9,0,0,1,9,2,0.1542040475626894,0.988039023376751,0.3047192331091634,0.9524422234305676,0,0,93.28,0.9328,3117247.3198970854,1872914.4661234992,3307826.5604135264,2509653.7066551805,1244332.8537735862,2039734.0287307033,701301.2068467163,3509305.9281550744,3112116.706022946,2601794.4146103146,3032726.524360094,14701.633333333333
2017-01-10,3231684.9378216113,2017,1,10,1,0,1,10,2,0.17117705961019986,0.985240282501282,0.3373010691361842,0.9413968285264122,0,0,93.28,0.9328,3684837.1783876503,2028128.1196397939,5034900.366142581,2458178.33297437,1656709.0587478564,2298580.130482725,927403.7930467719,3536235.258010369,3151289.488414028,2872555.105554648,3074798.179458646,14454.433333333332
2017-01-11,2387604.8349056607,2017,1,11,2,0,1,11,2,0.18809941761179758,0.9821499931752291,0.3694836834473831,0.9292372181882051,0,0,93.28,0.9328,3231684.9378216113,908518.7392795885,6508170.7688994175,2798316.1059659696,2323166.198542023,2470516.8187944135,979036.2174048255,3407434.155987442,3177073.0419089366,2962337.5636213887,3084919.905804644,14325.333333333334
2017-01-12,2898968.921526587,2017,1,12,3,0,1,12,2,0.20496611396949532,0.9787690698649216,0.4012289854475009,0.9159777842484877,0,0,93.28,0.9328,2387604.8349056607,1569935.162950257,6830190.463062675,3294102.356235193,817669.6719554036,2681814.8324552807,707764.0770491376,3113108.017845031,3163382.666206926,2818654.381442457,3039931.836714387,14327.466666666667
2017-01-13,3362799.731989709,2017,1,13,4,0,1,13,2,0.22177215755648186,0.975098513039961,0.4324994021339788,0.901634220265486,0,0,93.28,0.9328,2898968.921526587,2477968.739279588,5061627.15701056,2405974.1977169937,421000.1822469989,2871676.797966185,510575.8954154099,2832306.479163882,3150211.5517166397,2838733.0164634893,3030837.4550893675,14231.233333333334
2017-01-14,2204438.872212693,2017,1,14,5,1,1,14,2,0.23851257519407648,0.9711394088771653,0.4632579225674917,0.88622350294858,0,0,93.28,0.9328,3362799.731989709,2303425.6539451117,4412087.770837816,2332200.198147751,1059374.0780445975,2998081.2254962022,506372.0002182647,2710961.663090964,3182105.7361923964,2969749.695345044,3052254.3761797124,14262.7
2017-01-15,2589347.7165523167,2017,1,15,6,1,1,15,2,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,0,0,93.28,0.9328,2204438.872212693,3117247.3198970854,3697341.706689537,2280122.0934740473,-912808.4476843923,2983940.2566772853,529842.3772649632,2553272.4560463126,3177847.025327894,2778421.9895619564,2997556.6017302275,14199.966666666667
2017-01-16,4125609.9056603783,2017,1,16,0,0,1,16,3,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838,0,0,93.28,0.9328,2589347.7165523167,3684837.1783876503,1872914.4661234992,2789689.924617704,-1095489.4618353336,2908526.027628033,545056.4231482593,2474130.0281793685,3188154.5460971696,2731153.421309546,2971220.544621975,14090.433333333332
2017-01-17,3033708.919382505,2017,1,17,1,0,1,17,3,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915,0,0,93.28,0.9328,4125609.9056603783,3231684.9378216113,2028128.1196397939,2818375.5330605214,893924.967838767,2971493.560095565,662495.1344284526,2635036.845289145,3232685.2121319263,3079767.542397254,3045697.2775921947,14026.966666666667
2017-01-18,2292900.750428817,2017,1,18,2,0,1,18,3,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267,0,0,93.28,0.9328,3033708.919382505,2387604.8349056607,908518.7392795885,3562624.46693948,646104.0844768444,2943211.271747121,653703.6537933798,2706864.045270767,3239862.9916759925,3068252.8866435667,3044923.8351270533,13886.3
2017-01-19,2855679.0415951987,2017,1,19,3,0,1,19,3,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,0,0,93.28,0.9328,2292900.750428817,2898968.921526587,1569935.162950257,3699116.3385741995,-606068.1710977703,2929682.116821858,667943.9593687939,2805748.4746385696,3197538.8677923027,2874414.8525898787,2996406.216759425,13691.333333333334
2017-01-20,3078736.117066894,2017,1,20,4,0,1,20,3,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,0,0,93.28,0.9328,2855679.0415951987,3362799.731989709,2477968.739279588,3687077.828989878,-507120.6903945105,2923497.8482602313,668475.9077780122,2897587.3231132077,3169424.2912263367,2869730.8998412085,2987327.044168185,13553.766666666666
2017-01-21,2991319.7898799316,2017,1,21,5,1,1,21,3,0.3534446712740877,0.9354554315134164,0.6612634749656386,0.7501537286959042,0,0,93.28,0.9328,3078736.117066894,2204438.872212693,2303425.6539451117,2685663.993107905,874297.2448542011,2882917.331842686,645593.4689031786,2940499.2786694444,3149146.234162237,2921982.2041476294,2993224.4037100375,13423.0
2017-01-22,2614213.786449399,2017,1,22,6,1,1,22,3,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308,0,0,93.28,0.9328,2991319.7898799316,2589347.7165523167,3117247.3198970854,2154467.77514538,401972.0733276149,2995328.8915094347,572088.1523043907,2989634.57409336,3159334.7607213045,2939316.600580705,2993101.525398418,13310.533333333333
2017-01-23,3716058.844339623,2017,1,23,0,0,1,23,4,0.38541335945432564,0.9227440286201427,0.7112757519738152,0.7029130847082615,0,0,93.28,0.9328,2614213.786449399,4125609.9056603783,3684837.1783876503,1752375.179840619,-1511396.1192109794,2998881.187209018,569217.1233800728,2953703.6074185255,3174659.6277647717,2858040.8970478782,2968657.155143643,13193.033333333333
2017-01-24,3061794.8220411665,2017,1,24,1,0,1,24,4,0.4012289854475009,0.9159777842484877,0.7350336741329413,0.6780306024735382,0,0,93.28,0.9328,3716058.844339623,3033708.919382505,3231684.9378216113,3005280.1550721526,682349.924957118,2940373.892734624,440627.06522481574,2955933.7264150945,3240115.749914739,3072545.3838708145,3016876.618962738,13168.6
2017-01-25,2514954.0737564326,2017,1,25,2,0,1,25,4,0.4169258813287287,0.908940487313808,0.7579216274973472,0.6523456189565257,0,0,93.28,0.9328,3061794.8220411665,2292900.750428817,2387604.8349056607,3307826.5604135264,768894.0716123497,2944386.1645430042,441745.06038563664,2943798.7181450627,3241999.5721470397,3069857.7434134022,3019774.567548443,13058.1
2017-01-26,3643115.201543738,2017,1,26,3,0,1,26,4,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018,1,0,93.28,0.9328,2514954.0737564326,2855679.0415951987,2898968.921526587,5034900.366142581,-340724.96783876605,2976108.0678755203,392378.8373471046,2952895.0923486897,3215570.4892584695,2931131.8259991594,2987205.5034328294,13058.233333333334
2017-01-27,4173991.1771012,2017,1,27,4,0,1,27,4,0.44794493940789115,0.8940611451454876,0.8009803309782905,0.5986906625177214,1,0,93.28,0.9328,3643115.201543738,3078736.117066894,3362799.731989709,6508170.7688994175,564379.084476844,3088598.9478681693,459271.68637057603,3006048.3980642003,3169177.650438508,3109127.6698853043,3029522.2581496625,12927.8
2017-01-28,5847390.426672381,2017,1,28,5,1,1,28,4,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036,1,0,93.28,0.9328,4173991.1771012,2991319.7898799316,2204438.872212693,6830190.463062675,1182671.3872212684,3245063.9564444986,615385.0847093717,3063990.644143592,3091371.664045234,3375343.5466892784,3103358.9625981487,12921.433333333332
2017-01-29,7001396.204974271,2017,1,29,6,1,1,29,4,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,1,0,93.28,0.9328,5847390.426672381,2614213.786449399,2589347.7165523167,5061627.15701056,3233176.6402229825,3653074.047414848,1141242.3150631634,3324201.4694621414,3058611.6628322243,3993355.2666850546,3280393.250602938,12878.3
2017-01-30,6044434.798992285,2017,1,30,0,0,1,30,5,0.49346814167723735,0.8697638720650646,0.8584015232918917,0.512978386299228,1,1,93.28,0.9328,7001396.204974271,3716058.844339623,4125609.9056603783,4412087.770837816,3285337.3606346482,4279814.392918401,1591488.3251410343,3639347.7900637095,3123270.6310976814,4745365.501257359,3520457.9573365725,12843.3
2017-01-31,6201788.349592622,2017,1,31,1,0,1,31,5,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687,1,1,93.28,0.9328,6044434.798992285,3061794.8220411665,3033708.919382505,3697341.706689537,2982639.976951118,4612439.529297354,1694038.5190368078,3776406.7110159886,3177682.1987028304,5070132.82569109,3683295.172927263,12751.233333333334
2017-02-01,4012872.83101604,2017,2,1,2,0,1,32,5,0.5230943033491326,0.8522748088519838,0.8916401947968874,0.45274469960737107,1,1,93.5,0.935,6201788.349592622,2514954.0737564326,2292900.750428817,1872914.4661234992,3686834.2758361897,5061010.033233276,1629499.9851337657,4002698.09888814,3261163.753466266,5353046.706666472,3845778.6036798665,12767.2
2017-02-02,2182945.8491978603,2017,2,2,3,0,1,33,5,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634,0,1,93.5,0.935,4012872.83101604,3643115.201543738,2855679.0415951987,2028128.1196397939,369757.6294723018,5274998.427127506,1305582.5408695217,4125553.2475015135,3332495.6989626843,5018003.237753864,3856558.8764112326,13056.966666666667
2017-02-03,2631808.7256684504,2017,2,3,4,0,1,34,5,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026,0,1,93.5,0.935,2182945.8491978603,4173991.1771012,3078736.117066894,908518.7392795885,-1991045.3279033396,5066402.805363809,1674337.479669031,4077500.876615989,3337656.289947954,4309238.8906148635,3748583.8423974663,13317.133333333333
2017-02-04,2642828.1213903744,2017,2,4,5,1,1,35,5,0.5663619330814524,0.8241566360566663,0.9335418911179212,0.35846832151248087,0,1,93.5,0.935,2631808.7256684504,5847390.426672381,2991319.7898799316,1569935.162950257,-3215581.701003931,4846091.026587701,1897872.7053600277,4045577.4915161,3395099.2894942486,3889881.3493782603,3676533.8348665624,13631.966666666667
2017-02-05,2536447.6802139035,2017,2,5,6,1,1,36,5,0.580454927809098,0.8142923779467267,0.945320046913132,0.3261441535642696,0,1,93.5,0.935,2642828.1213903744,7001396.204974271,2614213.786449399,2477968.739279588,-4358568.083583897,4388296.411547415,1999844.1776128835,4020685.229481132,3430862.3881089194,3578118.042381289,3609843.14367455,13846.766666666666
2017-02-06,2660000.9155080216,2017,2,6,0,0,1,37,6,0.5943761565849831,0.804187157621448,0.9559793438440766,0.2934339689665273,0,1,93.5,0.935,2536447.6802139035,6044434.798992285,3716058.844339623,2303425.6539451117,-3507987.118778381,3750446.622295934,1719948.9879155203,4015130.507607168,3432811.6861400628,3317700.451839443,3540591.8234512825,14064.7
2017-02-07,2853733.5283422484,2017,2,7,1,0,1,38,6,0.6081214998935418,0.7938439653781019,0.9655071658143364,0.2603764827344581,0,1,93.5,0.935,2660000.9155080216,6201788.349592622,3061794.8220411665,3117247.3198970854,-3541787.434084601,3266956.0675124675,1416550.7047558299,3939697.79840491,3444697.5281921607,3153275.5677565876,3483779.5068097822,14154.9
2017-02-08,1993287.727272727,2017,2,8,2,0,1,39,6,0.6216868902665479,0.7832658619336791,0.9738922359149924,0.22701082094141847,0,1,93.5,0.935,2853733.5283422484,4012872.83101604,2514954.0737564326,3684837.1783876503,-1159139.3026737915,2788662.521619557,576751.6400069344,3924836.2774264165,3435913.7351403325,3078390.0579030025,3443131.379166716,14379.033333333333
2017-02-09,2597112.955614972,2017,2,9,3,0,1,40,6,0.6350683134867438,0.7724559775191742,0.981124629771712,0.19337647441020586,0,1,93.5,0.935,1993287.727272727,2182945.8491978603,3643115.201543738,3231684.9378216113,-189658.12192513328,2500150.363941941,301968.5556089015,3887574.395534723,3379528.753436501,2807114.4752454334,3349593.0790445227,14616.066666666668
2017-02-10,2700441.2106951876,2017,2,10,4,0,1,41,6,0.6482618097757122,0.7614175109532997,0.9871957872910085,0.15951325197263655,0,1,93.5,0.935,2597112.955614972,2631808.7256684504,4173991.1771012,2387604.8349056607,-34695.77005347842,2559317.0934300995,268138.0795786677,3812859.949396954,3358376.354029613,2754614.095337818,3301045.9743071324,14834.566666666668
2017-02-11,3079525.9657754004,2017,2,11,5,1,1,42,6,0.6612634749656386,0.7501537286959042,0.992098522791769,0.12546123335273648,0,1,93.5,0.935,2700441.2106951876,2642828.1213903744,5847390.426672381,2898968.921526587,57613.089304813184,2569121.734148205,272450.68091699627,3707606.3803679533,3368804.2332225977,2741070.87417716,3262297.279880555,15072.933333333332
2017-02-12,3735380.464705883,2017,2,12,6,1,1,43,6,0.6740694616546161,0.7386679638813748,0.9958270335100595,0.09126072172931188,0,1,93.5,0.935,3079525.9657754004,2536447.6802139035,7001396.204974271,3362799.731989709,543078.2855614969,2631507.1404889226,334965.7984693859,3509901.776018169,3374822.801364225,2825684.64707672,3250505.5821963516,15335.333333333334
2017-02-13,4580465.740641711,2017,2,13,0,0,1,44,7,0.6866759803451553,0.726963615332308,0.998376906467142,0.056952196034039754,0,1,93.5,0.935,3735380.464705883,2660000.9155080216,6044434.798992285,2204438.872212693,1075379.5491978615,2802783.252559206,528734.9660327734,3276614.9374275696,3387242.159121431,3053108.6014840105,3281787.8326808377,15525.566666666668
2017-02-14,4061084.0828877003,2017,2,14,1,0,1,45,7,0.6990793005655562,0.7150441465537444,0.9997451236925734,0.022576263041545485,0,1,93.5,0.935,4580465.740641711,2853733.5283422484,6201788.349592622,2589347.7165523167,1726732.2122994629,3077135.3704354474,845601.2285560761,3172045.7189739575,3466443.054735732,3434947.886273436,3365573.5041621844,15652.533333333333
2017-02-15,2103394.162566846,2017,2,15,2,0,1,46,7,0.7112757519738152,0.7029130847082615,0.9999300657962057,-0.011826390691832589,0,1,93.5,0.935,4061084.0828877003,1993287.727272727,4012872.83101604,4125609.9056603783,2067796.3556149732,3249614.021084797,912894.035251844,3019138.271352177,3515500.9336135774,3591481.935427002,3410445.1544025405,15914.066666666668
2017-02-16,3663410.454545455,2017,2,16,3,0,1,47,7,0.7232617254437388,0.6905740195722293,0.9989315138848577,-0.046215046983708354,0,1,93.5,0.935,2103394.162566846,2597112.955614972,2182945.8491978603,3033708.919382505,-493718.79304812616,3265343.5118411,888255.3505769558,2882746.93789152,3448093.7421771265,3219459.9922119635,3326119.2839615284,16109.0
2017-02-17,3140554.675401067,2017,2,17,4,0,1,48,7,0.7350336741329413,0.6780306024735382,0.9967506498213929,-0.08054900421874167,0,1,93.5,0.935,3663410.454545455,2700441.2106951876,2631808.7256684504,2292900.750428817,962969.2438502675,3417671.725974026,844934.2605418874,2988494.4097020626,3469083.7933492246,3330447.6077953367,3347880.0046443623,16447.9
2017-02-18,3426369.6711229957,2017,2,18,5,1,1,49,7,0.746588114532413,0.6652865452111116,0.9933900548258936,-0.11478762552212701,0,1,93.5,0.935,3140554.675401067,3079525.9657754004,2642828.1213903744,2855679.0415951987,61028.709625666495,3480545.0780748655,797724.4999230771,3024833.406111535,3497338.924181633,3282974.3746967698,3334504.1769512463,16677.066666666666
2017-02-19,4709851.7363636345,2017,2,19,6,1,1,50,7,0.7579216274973472,0.6523456189565257,0.9888537064205885,-0.1488903868564548,0,1,93.5,0.935,3426369.6711229957,3735380.464705883,2536447.6802139035,3078736.117066894,-309010.7935828874,3530094.1788388086,779221.7398627611,3080800.659663866,3516361.945165893,3318823.1988033266,3340430.9830268435,16820.866666666665
2017-02-20,5823148.725133684,2017,2,20,0,0,1,51,8,0.7690308592589181,0.6392116531380588,0.9831469737221499,-0.1828169249850199,0,1,93.5,0.935,4709851.7363636345,4580465.740641711,2660000.9155080216,2991319.7898799316,129385.99572192319,3669304.3605042016,899735.9086481227,3236043.8065317036,3570732.4658091175,3666580.3331934037,3428780.709048572,17079.7
2017-02-21,5484332.9802139,2017,2,21,1,0,1,52,8,0.7799125224167177,0.6258885343075018,0.9762766110869321,-0.21652708524481437,0,1,93.5,0.935,5823148.725133684,4061084.0828877003,2853733.5283422484,2614213.786449399,1762064.6422459842,3846830.5011459114,1186407.0411666841,3461982.9357906794,3665126.7636509095,4205722.431178474,3583256.064925031,17361.3
2017-02-22,4662378.917647061,2017,2,22,2,0,1,53,8,0.7905633969115482,0.612380204990065,0.9682507501166718,-0.2499809690726521,0,1,93.5,0.935,5484332.9802139,2103394.162566846,1993287.727272727,3716058.844339623,3380938.8176470543,4050151.7721925117,1341112.9085467248,3649882.8966386546,3760797.4034430594,4525375.06843733,3705906.188492055,17574.366666666665
2017-02-23,5271007.313368986,2017,2,23,3,0,1,54,8,0.8009803309782905,0.5986906625177214,0.9590788900341131,-0.28313898122818354,0,1,93.5,0.935,4662378.917647061,3663410.454545455,2597112.955614972,3061794.8220411665,998968.4631016059,4415721.022918257,1036096.3394947647,3840532.267379679,3792341.405886641,4559626.030739763,3767614.1065020557,17731.566666666666
2017-02-24,5442820.093582889,2017,2,24,4,0,1,55,8,0.8111602420785621,0.5848239578463322,0.9487718864399473,-0.31596187665790293,0,1,93.5,0.935,5271007.313368986,3140554.675401067,2700441.2106951876,2514954.0737564326,2130452.6379679195,4645377.717035904,1019585.0312392601,4031524.721504965,3865981.8222642345,4737471.351397068,3864607.2166225025,17948.566666666666
