date,actual_revenue,gross_profit,order_id,quantity,customer_id,is_returned,revenue_category_Casual,revenue_category_GenZ,revenue_category_Outdoor,revenue_category_Streetwear,revenue_segment_Activewear,revenue_segment_All-weather,revenue_segment_Balanced,revenue_segment_Everyday,revenue_segment_Performance,revenue_segment_Premium,revenue_segment_Standard,revenue_segment_Trendy,revenue_color_black,revenue_color_blue,revenue_color_green,revenue_color_orange,revenue_color_pink,revenue_color_purple,revenue_color_red,revenue_color_silver,revenue_color_white,revenue_color_yellow
2016-10-25,4299274.8,1049344.7804313754,168,825,166,3,194097.97,69601.26,1115755.86,2919819.71,893787.2800000004,194097.97,1176288.1,1258451.3,471482.02999999997,221968.58000000002,13598.28,69601.26,249460.95999999996,652344.5200000001,519317.16000000003,244568.88999999998,456227.61000000004,535039.3099999999,337890.17999999993,362642.3399999999,475160.38,466623.4500000001
2016-10-26,4706906.110000002,955046.5986548985,166,790,165,12,50776.76,82111.38999999998,786356.7999999998,3787661.16,583481.9500000001,50776.76,1695263.46,1475577.98,516883.49000000017,202874.85,99936.23,82111.38999999998,87762.35,506485.72,775223.93,220827.72,495919.68,582043.8500000001,336655.58999999997,825023.7999999999,420080.14999999997,456883.32
2016-10-27,4202633.7600000035,771862.897258936,154,794,151,9,178789.66,85386.68,723370.7199999999,3215086.700000002,611526.0399999997,178789.66,1198340.1799999997,1408144.6300000001,514709.58,111844.68000000001,93892.31,85386.68,345674.47000000003,297181.10999999987,983128.1400000002,169339.00999999995,252065.36000000002,359884.64,368008.62,665979.73,270197.27,491175.41000000003
2016-10-28,7095459.640000004,1274203.8520432506,290,1463,288,17,148076.0,126587.01999999999,1761689.6000000003,5059107.0200000005,1374451.1800000002,148076.0,1654417.3499999999,2230135.2,1104252.4499999997,387238.42,70302.02,126587.01999999999,626730.5,810941.29,1069493.9500000002,294491.8,309751.13,1010079.0599999999,623725.3999999999,797092.0899999999,868120.63,685033.79
2016-10-29,7748034.039999996,1456361.100763734,264,1443,260,24,128727.4,77770.90000000001,1990128.4700000002,5551407.269999998,1670356.9299999997,128727.4,2083409.7700000003,2437337.1399999997,950513.3900000001,319771.54,80146.97,77770.90000000001,641032.1,498606.07000000007,1241479.2000000002,478745.36000000004,608477.08,855735.75,524346.0399999999,1183608.0300000003,753294.31,962710.0999999999
2016-10-30,6231866.089999998,1210846.6888581736,224,1206,223,15,90912.63,40790.81,1571563.94,4528598.71,1247461.5,90912.63,1893093.7699999996,1633996.07,907980.83,324102.44000000006,93528.04000000001,40790.81,455902.42999999993,590431.52,714336.6000000001,408908.7099999999,681638.59,1007601.0499999999,529877.73,814935.7000000001,560054.2299999999,468179.53
2016-10-31,6154479.920000003,1230859.3178955123,233,1186,232,16,66668.49,153360.85000000003,1313437.0299999998,4621013.549999999,1003457.9499999997,66668.49,1753479.35,1983836.05,848699.5099999997,309979.08,34998.64,153360.85000000003,420385.6600000001,170543.72,699257.7699999999,425485.5,724769.4199999999,797070.01,456338.35,1001044.0399999997,676888.4799999999,782696.9699999999
2016-11-01,7719179.859999996,1610547.3726663524,282,1505,277,19,291194.88,96974.8,2126117.3000000017,5204892.880000001,1492906.1300000013,249780.44999999998,1996334.8400000003,2335622.7699999996,839410.7999999998,674625.5999999997,33524.47,96974.8,591997.04,597593.9099999999,1356540.3500000003,351912.89999999997,391963.18,841787.8899999999,650578.7999999999,959472.7499999999,1137420.35,839912.6899999997
2016-11-02,2019573.3900000004,348034.54798898683,61,285,61,1,185149.2,37602.21,183780.8,1613041.18,151827.53,185149.2,999066.0899999999,315646.12,289950.3,31953.269999999997,8378.67,37602.21,58405.6,216263.59999999998,364684.98,0.0,126263.00000000001,231541.76,220748.19,560823.2899999999,114749.34,126093.63000000002
2016-11-03,2167731.3799999985,537559.1401520914,76,399,75,6,134271.06,25637.25,626690.6599999999,1381132.4099999997,449720.93000000005,134271.06,649577.8700000001,614367.7,62389.37999999999,176969.73,54797.46,25637.25,228016.16,277489.91000000003,337447.34,68001.87,174566.56000000003,177288.78,277736.57,104519.76,255599.02000000002,267065.41
2016-11-04,2921457.72,595823.0943004676,103,558,102,6,17695.0,35713.619999999995,565765.4300000003,2302283.67,495988.25000000006,17695.0,964265.4000000001,840177.3400000001,342639.09,69777.18000000001,155201.84,35713.619999999995,336944.72000000003,245769.93000000002,347255.65,54916.58,284283.7,289440.89999999997,186868.19,383249.06000000006,278939.47000000003,513789.5199999999
2016-11-05,3331729.509999999,821404.4641094821,108,583,106,7,17852.550000000003,6506.4,654935.9200000003,2652434.6399999997,590583.2200000002,17852.550000000003,1283031.59,990558.2099999998,297914.1400000001,64352.700000000004,80930.7,6506.4,231661.02000000002,302922.16000000003,406001.79999999993,228968.05,635769.01,362808.82000000007,165252.07,428251.83999999997,318705.82,251388.91999999998
2016-11-06,3177194.9299999997,562663.8136482413,114,588,114,4,86722.01000000001,49434.43,811941.9799999999,2229096.5099999993,716738.9000000001,86722.01000000001,774365.5199999999,937536.62,495225.39999999997,95203.08,21968.97,49434.43,143544.6,350033.10000000003,749752.9399999998,105073.0,196569.77000000002,238654.78000000003,235287.25999999998,278522.55,467475.55999999994,412281.36999999994
2016-11-07,4013690.7599999993,848996.009648309,142,743,142,11,41512.61,68858.94000000002,998699.6699999998,2904619.54,719651.6199999999,41512.61,605151.21,1625101.04,575340.2899999999,279048.04999999993,99027.0,68858.94000000002,529137.87,470466.44,495795.9,119329.91,285994.30999999994,588235.4500000001,303169.9,439201.7100000001,358836.67,423522.6
2016-11-08,2902668.64,627526.5057246445,112,561,109,9,94981.31,83978.98000000001,538601.44,2185106.91,375598.69,94981.31,755883.0700000001,975543.9399999998,289743.6500000001,163002.75,163936.25,83978.98000000001,184995.09999999998,287654.63000000006,330932.0899999999,128158.77,134125.86000000002,272695.82,247791.62999999998,719644.1499999999,375381.02,221289.57
2016-11-09,3088936.1999999993,673282.8010420188,117,585,116,2,99436.31999999999,68686.49,794312.7999999998,2126500.5899999994,610046.4700000001,99436.31999999999,1070105.2999999998,606196.3899999999,397098.72,184266.32999999996,53100.17999999999,68686.49,290876.58,275726.59,365963.64,154649.57,475154.0800000001,341228.85000000003,145687.91999999998,287576.1,289778.94,462293.93000000005
2016-11-10,3524443.5400000014,736990.2871107566,117,579,115,10,88623.72,27257.52,542562.7199999999,2865999.5800000005,410930.0599999999,88623.72,1346585.09,1094301.0400000003,425113.45000000007,131632.66,0.0,27257.52,244109.49,198509.79,413423.31,170720.96000000002,609613.57,536298.75,281951.47,563545.3299999998,283655.23,222615.63999999998
2016-11-11,3242466.889999999,620050.5032198427,115,637,115,9,29225.12,25954.92,764617.97,2422668.8799999994,547085.5700000002,29225.12,924344.0099999999,1197567.0,218463.96999999997,217532.4,82293.9,25954.92,226698.17000000004,418012.28,183910.00999999998,98452.95000000001,306573.01,364092.89,252062.80999999997,535822.99,315711.37,541130.4099999999
2016-11-12,4067309.3500000006,851449.5311287694,151,783,148,11,104264.88,45084.5,895160.33,3022799.64,737913.29,104264.88,1145821.6,1354936.72,478665.56000000006,157247.03999999998,43375.759999999995,45084.5,184222.65999999997,382111.4,643554.6900000001,195012.37,506106.29000000004,402707.8599999999,236650.99000000002,604892.8400000001,528532.6400000001,383517.60999999987
2016-11-13,4108240.530000003,810120.063390161,147,795,144,8,114284.30000000002,143174.52000000002,949516.5000000001,2901265.210000001,779373.6600000001,114284.30000000002,1211265.96,1369954.94,320044.31,170142.84,0.0,143174.52000000002,186399.26,779331.79,702581.76,115352.4,267044.74,569368.74,240658.75,539861.5599999999,462035.75999999995,245605.77000000005
2016-11-14,5384564.169999997,1097318.0095114175,210,1047,207,17,40551.06,51451.17,1252801.4800000002,4039760.459999999,1093866.0100000005,40551.06,1533183.3000000003,1210527.0200000003,1218866.93,158935.46999999997,77183.20999999999,51451.17,448565.81999999995,484169.62,679575.9999999999,413498.3900000001,327643.82000000007,675066.4,330216.64999999997,889091.9299999999,608526.36,528209.1799999999
2016-11-15,4067351.790000002,801302.7085228834,162,769,161,7,43529.72,74331.76999999999,910035.8500000001,3039454.4500000007,715840.26,5248.52,1164635.3300000003,1378732.71,496086.4100000001,232476.79,0.0,74331.76999999999,471824.18000000005,174942.25999999998,730979.6599999999,261641.18,363066.0500000001,441683.43000000005,197585.35000000003,513447.4,330942.46,581239.82
2016-11-16,2666254.64,482083.8744574994,119,591,119,9,59114.66,32641.19,952402.3200000001,1622096.4699999997,697486.8800000001,59114.66,624240.8799999999,548247.6700000002,419538.86000000004,254915.44,30069.06,32641.19,117875.14000000001,374201.4300000001,251985.27999999997,200735.74000000005,165300.16,375202.07,187526.33,324178.36,224971.51,444278.62
2016-11-17,3253737.5200000005,596049.6987303762,115,629,115,13,76153.28,84624.45999999999,900145.3800000001,2192814.3999999994,557213.7899999999,76153.28,963693.4999999999,875273.26,316449.58,342931.59,37398.06,84624.45999999999,319811.69999999995,363011.79000000004,383058.8900000001,212560.40000000002,85833.94,570412.5399999999,149405.28,513346.06,446524.36,209772.55999999997
2016-11-18,2624862.698000001,283276.1848634656,134,685,133,10,34303.22,31854.902000000002,818118.4660000002,1740586.1099999999,590302.744,34303.22,353451.09199999995,872039.0039999997,515096.0139999999,227815.722,0.0,31854.902000000002,369725.078,198049.804,284103.34400000004,265726.44599999994,55886.206,462818.284,225922.76800000004,297435.07200000004,347533.43000000005,117662.266
2016-11-19,2689959.039999999,-107756.80826885643,133,652,133,8,5337.33,33591.936,792977.7079999998,1858052.066,624536.144,5337.33,1037111.526,596709.676,174254.04,168441.56399999998,49976.82399999999,33591.936,331831.016,368836.20200000005,282024.9040000001,109031.92,262781.666,364423.926,144342.97199999998,239580.40800000002,288833.35199999996,298272.67400000006
2016-11-20,2111812.652,-96635.12222772356,119,638,118,5,19843.68,38288.504,573127.09,1480553.3779999998,440223.92799999996,19843.68,735428.1339999998,403768.66799999995,341356.576,132903.162,0.0,38288.504,104749.59399999998,158199.344,228875.45400000006,126345.21,228083.88,344876.2279999999,192250.93200000003,261315.81,297462.45200000005,169653.74800000002
2016-11-21,2457215.020000001,-165610.30637022434,129,681,129,5,99224.588,30386.76,576090.4619999999,1751513.21,514113.09,99224.588,720153.7060000001,693488.366,280650.946,61977.372,57220.191999999995,30386.76,184026.106,304941.028,353371.74000000005,129747.92399999998,322902.514,323457.91799999995,154737.498,29250.688000000002,230554.31,424225.29400000005
2016-11-22,2363041.7520000003,-647598.4942317273,125,681,124,11,105811.67199999999,3852.648,633550.1999999998,1619827.2320000003,549342.7279999999,105811.67199999999,979714.4319999999,439407.224,200705.57600000003,84207.47200000001,0.0,3852.648,159505.584,273398.624,452073.176,79398.87999999999,128537.89600000001,247465.97599999997,63239.752,445241.7359999999,199484.0,314696.12799999997
2016-11-23,1424908.256,-257937.79132371716,96,475,94,5,31555.904000000002,18535.616,407025.20799999987,967791.5279999997,334927.6799999998,31555.904000000002,414751.2640000001,416826.544,136213.72000000003,72097.52799999999,0.0,18535.616,124004.11200000001,60358.416000000005,184783.16000000003,52603.44,298674.904,230137.96000000002,81226.032,238268.376,74590.75200000001,80261.10399999999
2016-11-24,1354432.8800000001,-373345.96290282544,92,453,90,1,7839.960000000001,4295.96,392845.45600000006,949451.5040000001,320128.5200000001,7839.960000000001,399642.63999999996,442318.87999999995,88521.088,72716.936,18968.896,4295.96,126072.832,91702.184,235716.168,79046.40800000001,118803.416,127909.728,5803.928,277075.912,143833.82400000002,148468.48
2016-11-25,2651630.3520000004,-691736.9253517993,180,917,176,11,60835.344,32023.76,764307.0560000001,1794464.192,634531.0800000002,60835.344,608785.84,930542.144,249609.38400000005,129775.97600000001,5526.824,32023.76,175779.048,174943.80000000002,431048.10399999993,166871.27200000003,244655.136,248048.30400000003,78287.144,293747.04,307679.67199999996,530570.8319999999
2016-11-26,2713753.712,-646410.6545112446,177,969,176,6,76988.072,45730.520000000004,686372.3519999997,1904662.768,548320.9759999999,76988.072,790699.1440000001,666446.1599999999,447517.46400000004,138051.376,0.0,45730.520000000004,124671.13599999997,269642.99199999997,298005.52,134533.304,264511.896,496074.9520000001,207374.94400000002,313104.59200000006,366235.7120000001,239598.66400000005
2016-11-27,4239706.559999998,-1042238.0344483864,309,1631,305,22,91987.23999999998,44084.664,1374797.104,2728837.5520000015,1168675.0159999996,91987.23999999998,942262.9840000002,981442.432,754079.1280000001,206122.08800000002,51053.008,44084.664,152458.72800000003,461362.224,536120.6079999999,271781.4080000001,294233.94399999996,750137.7279999999,199642.80800000002,524053.696,567037.8799999998,482877.53599999996
2016-11-28,4157054.864000002,-974203.0648962858,286,1528,284,19,97684.22399999999,7578.504000000001,1323348.7680000002,2728443.368,1049333.4480000003,97684.22399999999,954225.6799999999,1055277.488,651575.464,274015.32000000007,67364.73599999999,7578.504000000001,355219.16,327379.58400000003,542204.504,307924.0080000001,264111.23199999996,717243.7920000005,274127.40799999994,601824.64,519944.832,247075.70400000003
2016-11-29,3937428.9440000006,-1025269.8543934105,258,1436,255,27,69588.16,64007.176,1308754.608000001,2495078.9999999995,985707.264,69588.16,840298.1280000001,1053642.3360000004,565341.3999999999,323047.3440000001,35797.136,64007.176,260043.56,271057.36000000004,403560.12000000005,346078.05600000004,178370.96800000002,684644.776,200122.70400000003,614813.616,511748.912,466988.872
2016-11-30,3066309.615999999,-831299.2740671363,211,1111,207,20,48000.744000000006,42356.248,764740.1920000002,2211212.4319999996,608003.248,48000.744000000006,910157.68,799988.416,495441.11999999994,156736.944,5625.216,42356.248,229393.672,327648.328,422986.776,234957.94400000002,173376.96000000002,290061.41599999997,324593.73600000003,496897.72,305650.512,260742.552
2016-12-01,1886858.416,-454451.3757904203,119,672,118,5,34087.056000000004,61729.55999999999,593286.8560000001,1197754.9440000004,408573.68000000005,34087.056000000004,642046.568,288352.17600000004,216406.18399999998,184713.17599999998,50950.016,61729.55999999999,76396.896,299914.272,203806.07200000004,94778.95999999999,184862.2,205876.08,157404.648,235782.296,199481.71199999997,228555.27999999997
2016-12-02,726058.9920000001,-199418.21542372028,41,205,41,1,15865.888,8533.784,159679.264,541980.0560000001,114727.088,15865.888,268613.88,178106.43199999997,95259.74399999999,44952.176,0.0,8533.784,136875.184,30613.527999999995,110252.19200000001,25253.911999999997,0.0,62253.20000000001,98434.912,150567.6,59804.072,52004.392
2016-12-03,1067112.0400000003,-151073.87776903692,70,306,70,0,2280.208,24263.568,227313.528,813254.736,187595.0,2280.208,475584.98400000005,259417.76000000004,78251.992,39718.528,0.0,24263.568,71803.456,124767.68,106314.224,22967.311999999998,207056.03199999998,166216.904,88328.79199999999,196911.456,49958.191999999995,32787.992000000006
2016-12-04,1790046.2080000006,-434584.09443353687,107,578,103,8,24319.744,40766.368,536327.4480000001,1188632.6479999998,473789.264,24319.744,527971.7679999999,547764.168,74356.03199999999,62538.184,38540.68,40766.368,216256.92799999999,245165.78399999999,286856.384,91473.816,22236.167999999998,245683.48800000004,75543.84,270254.848,171187.84800000003,165387.10399999996
2016-12-05,1540229.0160000003,-399334.5635514674,105,543,104,3,25333.255999999998,8462.384,462095.34399999987,1044338.0320000005,400016.6399999999,25333.255999999998,437353.496,547467.456,59517.08,62078.704,0.0,8462.384,110470.17599999998,112101.09599999998,172114.752,138607.52,52756.616,251654.44799999997,34017.896,252102.616,126603.35199999998,289800.544
2016-12-06,2084267.592,-426714.73153203825,151,808,150,6,98139.30399999999,19573.392000000003,746827.3680000002,1219727.528,700485.3920000005,98139.30399999999,472930.608,444716.38399999996,289006.152,46341.975999999995,13074.383999999998,19573.392000000003,119860.384,270137.656,214770.79199999996,76898.49600000001,291649.096,356137.56799999997,118170.024,308105.69600000005,174990.416,153547.464
2016-12-07,1839573.9920000003,-434565.8003361114,131,678,131,4,59793.376000000004,42799.864,568875.448,1168105.3039999998,498355.0079999999,59793.376000000004,395185.168,461747.51999999996,311172.61600000004,70520.44,0.0,42799.864,183832.26400000002,86710.168,281299.488,95640.48,153651.952,225248.49600000004,107082.40000000001,256504.08800000002,177390.79200000002,272213.864
2016-12-08,1660439.4719999996,-476321.7424346482,113,653,112,8,34247.8,10822.199999999999,524858.9439999999,1090510.5280000002,478666.896,34247.8,582596.0880000001,339557.64,168356.80000000002,46192.047999999995,0.0,10822.199999999999,297733.34400000004,128766.872,241478.824,117835.71199999998,125352.13600000001,141289.23200000002,56471.016,158593.78399999999,209777.208,183141.34399999998
2016-12-09,2042627.1440000006,-557960.8198231113,129,708,127,10,85601.54400000001,28490.975999999995,707534.5919999998,1221000.0320000004,627333.1119999998,85601.54400000001,375814.5199999999,519997.58400000003,315462.4319999999,80201.48,9725.496,28490.975999999995,89042.08000000002,159075.632,213387.90399999998,146276.424,200203.13599999997,262831.41599999997,92962.48800000001,312508.73600000003,397883.08799999993,168456.24000000002
2016-12-10,2330464.4320000005,-558725.9945190061,142,825,140,8,108672.112,0.0,910371.88,1311420.44,851822.3759999999,108672.112,709951.5600000002,337919.384,237211.032,58549.504,26338.464,0.0,170279.016,476813.51999999996,496764.6480000001,109741.54399999998,189414.744,241545.688,76315.864,185903.96800000002,244621.592,139063.848
2016-12-11,2282664.4,-529880.8410116129,156,903,155,14,80091.752,54398.23999999999,791832.6959999999,1356341.7120000003,697208.3999999996,80091.752,464362.216,695288.384,178171.20799999998,94624.296,18519.904000000002,54398.23999999999,225735.32,157548.64800000002,325131.95999999996,133768.392,361251.648,220203.136,110992.512,255445.02400000003,306123.104,186464.65600000002
2016-12-12,2598516.335999999,-618913.6611150848,188,1073,186,15,36732.416,39080.936,1024751.7440000003,1497951.24,868830.0560000002,36732.416,611223.44,659895.6240000003,209274.73600000003,155921.688,17557.44,39080.936,438241.928,235509.64800000002,276401.10399999993,202881.47199999998,273362.90400000004,288555.72,152849.84000000003,174324.056,154120.1119999999,402269.55199999997
2016-12-13,3058903.4480000003,-771374.108894133,221,1219,217,15,54208.096000000005,42212.328,1179893.2159999993,1782589.808,1031568.3359999997,54208.096000000005,679827.968,739313.088,354752.18399999995,148324.88,8696.568000000001,42212.328,395092.8560000001,380743.5199999999,273126.23199999996,204606.92800000004,228884.76,297258.3279999999,102118.92800000001,487789.272,422842.75200000004,266439.872
2016-12-14,2234187.64,-597223.2268624019,160,938,158,3,28102.744,8571.472,651010.096,1546503.3279999997,449725.26399999997,28102.744,771431.08,473846.13600000006,301226.112,201284.83200000005,0.0,8571.472,301240.52,175315.10400000002,186717.8,176794.608,171724.49599999998,244691.24000000002,136565.536,398399.552,176906.88000000003,265831.90400000004
2016-12-15,2165681.1040000017,-577252.7791201031,149,763,147,17,48609.19200000001,23230.936,545803.4400000001,1548037.536,363002.03199999995,48609.19200000001,839369.2320000002,525014.5279999999,163463.808,182801.408,20189.968,23230.936,238436.54399999997,151901.256,203075.344,177000.52,278614.56,163449.112,64434.240000000005,289598.43200000003,185496.49600000004,413674.60000000003
2016-12-16,2117321.3759999997,-534396.0079289378,140,717,138,16,25290.832000000002,29651.328,499380.84000000014,1562998.376,410566.6640000001,25290.832000000002,905800.7999999999,423901.00800000003,210441.56800000003,88814.17599999999,22855.0,29651.328,187823.75200000004,204908.99199999994,227807.91999999995,111592.66400000002,350108.144,334531.688,62460.047999999995,185439.712,201090.192,251558.26400000002
2016-12-17,2590506.0640000002,-689996.3927159219,185,915,180,15,62966.192,60275.56,554530.3680000001,1912733.9440000001,424424.096,62966.192,771070.968,808595.792,287807.28,130106.272,45259.903999999995,60275.56,218568.41599999997,146917.63999999998,212441.21600000001,274972.224,161185.49599999998,230649.128,142717.47999999998,436132.112,344938.86400000006,421983.48799999995
2016-12-18,2617143.5199999996,-668254.8015705525,191,1026,190,15,35895.64,6053.456,824746.6400000001,1750447.7839999995,702113.816,35895.64,709471.1919999998,864495.752,176480.84000000003,122632.824,0.0,6053.456,230158.75199999992,228132.00000000006,411403.9760000001,233109.33599999998,205008.10400000002,260746.44000000003,186865.36800000002,296758.072,218869.24799999993,346092.224
2016-12-19,3308253.0800000015,-787335.7197926679,248,1411,240,15,192215.184,92205.8,1060838.504,1962993.5919999992,895131.3120000003,192215.184,677730.5279999999,959650.6160000002,277331.12,165707.192,48281.328,92205.8,163846.68799999997,216914.13600000003,369919.952,201983.03999999998,404554.464,222956.75199999998,269569.152,495623.24,361391.168,601494.4879999999
2016-12-20,3434999.4320000014,-789109.2339696417,287,1505,285,27,51713.008,42634.36000000001,1197650.0400000003,2143002.024,899685.1839999999,51713.008,943388.2079999999,766858.7359999999,366019.93600000016,297964.85599999997,66735.144,42634.36000000001,268551.94399999996,359234.376,409093.06399999995,265524.59199999995,292065.24799999996,466947.66399999993,123054.712,421754.91200000007,324916.27199999994,503856.6479999999
2016-12-21,3423820.4720000005,-676770.9602582238,255,1339,251,18,11167.608,54774.88799999999,1221436.136,2136441.84,1051765.7119999996,11167.608,1191539.0,645181.368,274392.152,169670.424,25329.32,54774.88799999999,202167.84000000003,325896.79199999996,482439.99999999977,146325.896,470440.94400000013,326052.608,146089.512,409510.3759999999,348105.52799999993,566790.9759999998
2016-12-22,2493907.5840000007,-563508.5216812139,186,972,186,11,37765.336,38810.36,733948.5199999999,1683383.3679999998,636523.256,37765.336,654465.216,777559.0879999999,206996.824,97425.264,44362.24,38810.36,205025.77600000007,157683.68800000002,251167.56,103472.58399999997,255028.12799999997,341309.112,118805.36000000002,464228.4,266957.0640000001,330229.91200000007
2016-12-23,2000638.7759999994,-509108.23434640956,138,801,134,13,128170.704,61346.151999999995,635990.0079999997,1175131.9120000002,545007.3439999998,128170.704,733106.896,339964.29600000003,77323.95199999999,90982.66399999999,24736.768,61346.151999999995,147931.69600000003,95895.944,193450.44,182247.064,286349.632,201901.16,127332.696,518322.6559999999,133072.96000000002,114134.52799999996
2016-12-24,1627255.5919999988,-380052.5921245264,121,607,120,6,4681.568,13542.048,382688.5039999999,1226343.4720000003,326859.0960000001,4681.568,616327.584,449055.768,160960.12,55829.407999999996,0.0,13542.048,140268.90399999998,191436.26400000002,304360.68000000005,34693.728,147676.008,188250.59999999995,102102.336,129885.176,96009.60800000001,292572.28799999994
2016-12-25,2790703.1520000007,-615343.2852409044,221,1254,220,15,21654.432,17140.28,1133098.2320000005,1618810.2079999996,966259.616,21654.432,432661.6560000001,890191.7760000001,251618.58400000003,166838.61599999998,44338.191999999995,17140.28,335139.12799999997,211145.57599999994,422476.496,217199.55199999997,234839.344,388434.20800000004,250130.31999999998,102850.616,333624.328,294863.584
2016-12-26,3071647.7440000004,-735189.5891214706,284,1510,280,17,52462.568,58394.152,1308916.7360000007,1651874.2879999995,1040184.6880000003,52462.568,659306.9679999999,606058.936,380815.1279999999,268732.048,5693.255999999999,58394.152,340430.3839999999,219161.74400000004,408901.07999999984,239001.584,182399.65600000005,561024.368,133522.608,312849.83199999994,302404.59200000006,371951.89599999995
2016-12-27,4675408.48,-1075383.87449619,368,1857,364,24,102380.688,125624.35200000003,1378148.1999999997,3069255.24,1160275.328,102380.688,1251370.256,1083325.528,623324.8319999999,217872.87200000003,111234.624,125624.35200000003,305690.37600000005,435493.344,702153.9040000001,405531.928,343272.62400000007,717046.0640000001,253523.02399999998,584066.264,439140.96799999994,489489.9839999999
2016-12-28,6043487.375999999,-1377845.3116513775,524,2767,511,29,117224.624,160646.06399999998,2115903.2480000015,3649713.4400000004,1810030.8000000005,117224.624,1349759.3599999996,1346473.6800000006,939602.1919999998,305872.4480000001,13878.207999999999,160646.06399999998,325350.12799999985,555096.104,611367.5599999998,463764.35199999996,522542.96799999994,684390.0319999999,462246.936,934043.128,782136.3520000003,702549.8160000001
2016-12-29,6342514.864,-1609252.5481987146,479,2723,472,42,58988.352,115504.60799999998,2327103.8799999985,3840918.0240000007,2096635.2319999996,58988.352,1259404.1359999997,1724440.9839999997,817021.1440000001,230468.648,40051.76,115504.60799999998,698255.4319999998,664012.0079999998,730710.6639999999,452711.04,522170.4719999998,907672.1039999999,390025.512,805048.704,442043.4399999998,729865.4880000001
2016-12-30,4700226.978000006,-1041711.4143645813,370,1976,363,21,132045.816,117811.616,1757998.134,2692371.411999999,1400494.6299999994,132045.816,1015289.0999999999,1066535.1679999998,593261.6240000002,357503.504,17285.52,117811.616,236498.792,376393.976,610993.0739999998,380936.5119999999,453434.376,614593.6640000001,468042.388,413251.088,370238.67600000004,775844.4319999999
2016-12-31,4097064.7039999967,-823629.7086335834,293,1574,288,16,35503.848,68092.96,1379698.7499999998,2613769.1460000006,1097173.8939999994,35503.848,1031060.6299999999,1248424.184,273611.42799999996,282524.8560000001,60672.90400000001,68092.96,228457.20400000003,222243.10199999998,646562.1379999999,483996.1060000001,379957.808,521246.678,195710.30400000003,607507.88,324943.5880000001,486439.89599999995
2017-01-01,3448880.3439999996,-134933.66471515936,204,1154,203,15,17216.072,39721.936,1146153.6199999994,2245788.7160000005,902450.81,17216.072,956841.7719999999,959511.9240000003,234833.10799999998,243702.81000000003,94601.912,39721.936,384557.662,256247.08200000002,315834.672,270109.30600000004,547316.1000000001,338392.686,228662.752,351528.272,299414.076,456817.73599999986
2017-01-02,1747054.614,372602.54836272704,57,290,57,1,0.0,21007.953999999998,314686.61999999994,1411360.04,227770.47,0.0,787770.5100000001,559029.44,64560.090000000004,86916.15,0.0,21007.953999999998,44260.59,24483.670000000002,393150.55,61078.16,182920.45,233734.24,63932.304,324991.44,127828.26,290674.94999999995
2017-01-03,1891837.9099999995,318300.63410802017,68,311,68,5,147500.88,12487.32,278364.88,1453484.8299999998,228087.40000000002,147500.88,468466.73,767225.2600000001,202911.14,50277.479999999996,14881.7,12487.32,209124.75999999998,95097.76999999999,72341.98,46220.86,158183.03,293206.07999999996,278869.85,216846.13,189972.91999999998,331974.53
2017-01-04,847466.28,164767.4737762262,36,174,36,1,5954.62,0.0,208993.77,632517.8899999999,97578.42,5954.62,174025.74000000002,353189.49000000005,34475.22,111415.34999999999,70827.44,0.0,37047.31,12572.66,78972.34000000001,31761.42,112910.6,213258.45,0.0,139999.32,74574.95,146369.22999999998
2017-01-05,1464435.5199999998,319034.9864017347,57,276,56,3,30030.140000000003,0.0,293750.91,1140654.4700000002,247852.09000000003,30030.140000000003,338005.44999999995,568360.54,205247.83999999997,45898.82,29040.64,0.0,57543.17,320099.30999999994,133772.9,61947.07000000001,96691.26000000001,192745.47,107190.48,99499.7,182199.05000000002,212747.11000000004
2017-01-06,2311449.2399999993,468783.71544783976,79,391,78,8,41516.23,56970.97,396908.62999999995,1816053.41,345086.7199999999,41516.23,630919.65,887744.1000000001,214193.46000000002,51821.909999999996,83196.2,56970.97,491112.85000000003,161739.62999999998,380535.14999999997,46193.439999999995,197385.28999999998,303910.4600000001,158131.22,67695.45,454890.6600000001,49855.09
2017-01-07,2148635.45,381354.87115776935,75,349,75,5,205369.0,53510.04,381574.86999999994,1508181.5399999998,271613.37,205369.0,597207.3,770418.03,140556.21,109961.5,0.0,53510.04,252987.81000000003,303974.2,340672.63999999996,69420.35,47925.61,57781.04,165167.55000000002,203582.88,166602.84999999998,540520.52
2017-01-08,2907768.300000001,634821.8646584931,105,540,104,4,21392.0,3749.67,920628.5300000003,1961998.1,684487.0,21392.0,885062.0599999999,781026.0800000002,295909.96,236141.52999999997,0.0,3749.67,332258.51999999996,258916.51,124629.31,161325.5,400904.87000000005,284266.35,144506.76,647955.5400000002,374700.78,178304.16
2017-01-09,3437216.12,622744.0080613032,129,676,126,11,137842.88,107227.65999999999,901919.1200000002,2290226.4599999995,733500.6099999999,137842.88,997607.4400000001,661282.84,631336.1800000002,168418.51,0.0,107227.65999999999,357496.45999999996,277021.06,444299.5,114159.26,315946.19999999995,280985.71,64546.2,496853.5999999999,687702.55,398205.58
